Mecanisme;Taux;Taux_num;Variable;Type;Methode;RMSE;RMSE_std;NRMSE;MAE;MAE_std;Bias;KS_pvalue;Wilcoxon_pvalue;F1;Accuracy;Kappa;MCC;Chi2_pvalue;Temps_moyen;Var_Ratio;F1_std
MCAR;20%;0.2;Profil_glycemique;Ordinale;KNN (k=5);;;;;;;;;0.2930946467710428;0.25781923420825686;0.07475504921829332;0.09765472608264131;4.3513785705041266e-82;0.12649106979370117;0.8355897124097078;0.10591162459805903
MCAR;20%;0.2;Sexe;Binaire;KNN (k=5);;;;;;;;;0.5235138201809137;0.551076192913761;0.03602758327032067;0.036815217956106205;1.8293718165483706e-42;0.12649106979370117;0.8355897124097078;0.10031173446521226
MCAR;20%;0.2;Adipo HMW;Continue;MICE (BayesianRidge);6.894768627323214;1.3809872470553202;0.14177798584106696;4.828803965016106;0.4192874817025091;0.4923614476866092;0.205038950540496;0.22737098862763774;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Age;Continue;MICE (BayesianRidge);15.603041382288959;0.9183298853759894;0.28894521078312885;13.09303087600106;0.8812543824276935;0.6216042427200891;0.998881795232071;0.4960201966966514;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Glibenclamide 5mg;Continue;MICE (BayesianRidge);6.723292560949164;0.3985208473063605;0.3361646280474583;5.261194638399562;0.3517852028970038;0.1256140140256537;0.3798621421246499;0.5915331705841445;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Glu;Continue;MICE (BayesianRidge);0.3939415837578909;0.07108830775215033;0.07254909461471289;0.1286092848314828;0.018727990154672865;0.004800664262692792;0.9999999991592148;0.4900155346866441;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;HDL;Continue;MICE (BayesianRidge);0.19324085152946324;0.0327083111802672;0.13513346260801626;0.1411933324802087;0.009375871762782843;-0.0025236567540006098;0.9992518566805424;0.339000876371957;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;HOMA-IR;Continue;MICE (BayesianRidge);13.617863413502215;2.447513762181354;0.1362230977246463;9.710531504047857;1.9688126975328142;1.0425003543767768;0.21204503550168372;0.3840887377163543;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;HOMAB%;Continue;MICE (BayesianRidge);68.40750064422677;8.592064400599158;0.19972992888825333;53.08566030061833;4.272785999742811;6.847666459442837;0.6651986636814985;0.4826060907828141;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;HOMAS%;Continue;MICE (BayesianRidge);619.2200233041955;65.79296583393813;0.20218108966082066;389.449231517531;19.786970475361873;-6.670527393148245;0.29112259821189057;0.4080602885214926;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;IMC;Continue;MICE (BayesianRidge);7.289619830955783;0.3066521581826818;0.1827068547465749;5.694853607865151;0.15380726311434129;0.5329041032594711;0.9978704563265748;0.5426503040999594;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Ins (µUI/mL);Continue;MICE (BayesianRidge);3.2813929388670386;0.7413294365654585;0.05666230273902643;1.132725475117228;0.39484006842910285;0.08765015996668131;0.9999997646950552;0.39649886698773396;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Insu pmol/L;Continue;MICE (BayesianRidge);19.64521228879166;4.202856843493949;0.05653813217018992;6.740962872803689;2.191129368660565;0.42468198865628776;0.9999997646950552;0.48265719390864825;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Insuline 10 UI;Continue;MICE (BayesianRidge);2.4565694086610117;0.2940768437573705;0.24565694086610118;1.6132768474572274;0.22945084116792644;0.16757617820775536;0.04600011973345983;0.21403435991585057;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;LDLc;Continue;MICE (BayesianRidge);0.19130889272948792;0.030822474094950078;0.08648684119777936;0.1465938197952878;0.022595170629153248;0.008933865880941414;0.9999999991591517;0.5794843779588807;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Lasilix 40 mg;Continue;MICE (BayesianRidge);0.0001452247635820196;8.06070592603973e-06;;0.00011777406453681253;5.199280192431018e-06;-1.1914698452297753e-05;0.06971191355281676;0.5531847605359784;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Lexomil 6 mg;Continue;MICE (BayesianRidge);0.00014199873788541909;1.3752416643613227e-05;;0.00011266762934370497;1.1555756295749612e-05;5.73596786817478e-06;0.08921945133165346;0.48039730456565904;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Metformine 500 mg;Continue;MICE (BayesianRidge);1137.1395345668755;130.76332768924436;0.5685697672834377;925.1394385199961;122.01135593359989;28.476528488545434;0.23349328670819589;0.46939649923423393;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Non HDL;Continue;MICE (BayesianRidge);0.23306766922856892;0.03588314369192832;0.09630895422668137;0.1790105835144355;0.026746410813051805;0.02603290464283823;0.999991116322604;0.45613205944254176;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;PAD;Continue;MICE (BayesianRidge);16.358711465929506;1.2278709951346662;0.1838057468081967;12.592933033082414;0.6908384085269866;0.18288573984797854;0.9543842870862245;0.5428962838600481;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;PAS;Continue;MICE (BayesianRidge);27.94651315370025;2.2515558902834902;0.21497317810538652;22.0033097651064;1.9068714579039232;1.6270223681428249;0.9711385952645355;0.4085598166543093;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;PCSK9;Continue;MICE (BayesianRidge);48.402416612724515;3.3185057088610006;0.14508547844877553;38.485671920639994;2.655754512187914;4.0117264730257345;0.8597871013692746;0.5227080274031655;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Prot;Continue;MICE (BayesianRidge);15.21857869905692;0.5260867565465737;0.16577972439059824;12.247335638264282;0.2527597770853405;0.870354754818028;0.7900515079243592;0.4747176157909768;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Ratio LDL-c/HDL;Continue;MICE (BayesianRidge);2.2131209779740195;0.4297802389754939;0.024071053503128492;1.1262116600168792;0.26579762516330735;-0.07053224284663955;0.9945477776578828;0.4171231486845234;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Ratio LogTG/HDL;Continue;MICE (BayesianRidge);0.19059836930718085;0.01963525552123194;0.09120778937722618;0.14769071954283208;0.014901614537729004;-0.0047636963997550125;0.998898856672092;0.5631527614345181;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Ratio TG/HDL;Continue;MICE (BayesianRidge);2.8763280846154085;0.3877536779079895;0.06767830787330373;1.8356461147734078;0.23062155595197997;0.07298573848471994;0.6901299164437316;0.43049746144125267;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Ratio Tot-c/HDL;Continue;MICE (BayesianRidge);2.421096870802649;0.5679510659581024;0.024082908796112985;1.2411081121728464;0.3423257820198543;-0.1201761034370804;0.9850800079082468;0.43110665878950816;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;TG;Continue;MICE (BayesianRidge);0.38053709601439956;0.04010583400612888;0.1084151270696295;0.2959532501920734;0.029438358241490256;0.014021181347025954;0.9849727508173096;0.48087197097934603;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;TT;Continue;MICE (BayesianRidge);18.428869992807172;1.4333570970954894;0.10714459298143704;14.43532294153999;0.8614434521317642;-1.4362721183931557;0.9700337870519032;0.4633628537933925;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;Totc;Continue;MICE (BayesianRidge);0.23479827846260504;0.03452865846885252;0.10164427639073811;0.1705540733303657;0.024332311692836044;0.0004280499111736141;0.999350700703973;0.4489622674002557;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;lu(mmol/l);Continue;MICE (BayesianRidge);2.23681085238686;0.4734761652063022;0.07414783286331036;0.742645355948242;0.13870945669699164;0.025359293371171505;0.9999999991592148;0.581492050683724;;;;;;3.84867467880249;1.031400056091662;
MCAR;20%;0.2;HTA;Binaire;MICE (BayesianRidge);;;;;;;;;0.7362381481040441;0.7291479807311102;0.4066923668733476;0.4156747364056675;1.457895363140903e-52;3.84867467880249;1.031400056091662;0.03054199392509969
MCAR;20%;0.2;HTS/HTD;Ordinale;MICE (BayesianRidge);;;;;;;;;0.47837153463947163;0.42457568782377775;0.17363220677682828;0.18780283893861816;2.2516336862274503e-101;3.84867467880249;1.031400056091662;0.028230381772054926
MCAR;20%;0.2;Profil_glycemique;Ordinale;MICE (BayesianRidge);;;;;;;;;0.42723060949328173;0.36005527720019775;0.11699902849152415;0.13420646137685477;1.2512542138256394e-95;3.84867467880249;1.031400056091662;0.04065128231743107
MCAR;20%;0.2;Sexe;Binaire;MICE (BayesianRidge);;;;;;;;;0.5358055143895217;0.5412027180573007;0.05304555280437044;0.05810936748837244;1.8641686138302491e-41;3.84867467880249;1.031400056091662;0.06310442733749463
MCAR;20%;0.2;Adipo HMW;Continue;MissForest;4.726256587489662;1.2784448427831994;0.097186602736299;2.047118543578383;0.24305280711767124;0.8559804548500674;0.17446556888566805;0.003907557687221863;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Age;Continue;MissForest;11.765228399585363;0.928195078724595;0.21787459999232156;9.487814340317671;1.0793176992780544;0.06897520599239305;0.5558914681388198;0.7378505229613757;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Glibenclamide 5mg;Continue;MissForest;4.705529710374251;0.40754497560127473;0.23527648551871255;3.3116490389883966;0.33181812815589956;0.20778802752245432;0.046847171124196965;0.21439329632237678;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Glu;Continue;MissForest;0.3060180919912463;0.03657515000077795;0.056356923018645734;0.10128634761149306;0.021572551781317863;-0.03588984767864483;0.9999999983185557;0.5896588384098667;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;HDL;Continue;MissForest;0.09226578610026036;0.027356960906010613;0.06452152874144082;0.05753728197313671;0.008620008338554554;-0.007113561052470532;0.9999011534543399;0.4529194461024829;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;HOMA-IR;Continue;MissForest;3.205336851364502;2.2802426054032625;0.032063834236353395;0.6932395905778572;0.5136261459164966;0.37445237758324296;0.9994495455679997;0.2578920850909639;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;HOMAB%;Continue;MissForest;29.390365354171905;4.073967329649648;0.0858112857056114;18.361423298444976;1.844983357894578;4.574349963812956;0.6921186564185785;0.19537079233402782;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;HOMAS%;Continue;MissForest;211.83270471048195;163.20876362313587;0.06916534584206158;46.33523965814936;23.50064342160459;-25.12697457150174;0.9999992932445698;0.32557498108955596;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;IMC;Continue;MissForest;3.578974726405787;0.14618475124440625;0.08970333579019414;2.6115167878180934;0.16776124096701772;0.3355390789144982;0.9926082165597124;0.4868627908363182;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Ins (µUI/mL);Continue;MissForest;2.379164943686985;1.057981127831364;0.04108284707646624;0.8641277107767756;0.37822246760385714;0.23646727485399044;0.9999911154818818;0.4645477130114773;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Insu pmol/L;Continue;MissForest;16.646967987345285;7.951925631396914;0.04790930545649699;5.8982313050012625;3.10237797690395;-0.46967700706411025;0.9999911163225409;0.33396755104272724;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Insuline 10 UI;Continue;MissForest;1.9715888860175022;0.3448637720998503;0.1971588886017502;0.6455164805123799;0.13933991411011665;-0.03704185037450815;0.7238223954449375;0.017244345110007702;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;LDLc;Continue;MissForest;0.14050636302285685;0.02200392212884445;0.06352005561611974;0.08925788287578398;0.009613183318637883;-0.010357150922623511;0.9999009189903065;0.6083669557447555;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Lasilix 40 mg;Continue;MissForest;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Lexomil 6 mg;Continue;MissForest;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Metformine 500 mg;Continue;MissForest;560.3928082715059;85.899199689094;0.280196404135753;346.78206011648473;48.88662368435439;-49.634163847046594;0.022311364904255608;0.10502757861017817;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Non HDL;Continue;MissForest;0.1684540492489114;0.0419488935126366;0.06960911125988076;0.11126367342359678;0.025660670805596995;-0.02656532971304888;0.9824270591565819;0.2751001801285268;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;PAD;Continue;MissForest;9.889718012773162;1.9053418056376445;0.11112042710981082;7.079893481941516;1.079402259474354;-0.7660532536107606;0.6857766918447168;0.42793315280730715;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;PAS;Continue;MissForest;15.171063310811059;2.0569022581900165;0.11670048700623892;10.97285317367729;1.0100144373919984;2.0473293980980114;0.9162690110090148;0.30395602933445415;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;PCSK9;Continue;MissForest;34.96469237137556;7.261980870716985;0.10480611251508605;25.142480695221174;2.962908295028652;5.487853679299656;0.36400509059641256;0.11895334122047048;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Prot;Continue;MissForest;10.865792601238237;1.2475492088266305;0.11836375382612456;7.4474312773012645;0.5395033711661872;0.013149927145310514;0.7413402704026442;0.4051256717349461;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Ratio LDL-c/HDL;Continue;MissForest;5.6433922605343545;3.582277474374385;0.06138046604520433;1.125598572714191;0.5190863227501785;-0.5647426094748409;0.9999997638543331;0.5300813510581651;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Ratio LogTG/HDL;Continue;MissForest;0.09593924584051149;0.028729105224984036;0.04591018569276721;0.039097202601160154;0.013334762303872648;0.006038826085287167;0.9999997646951183;0.3197842610231255;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Ratio TG/HDL;Continue;MissForest;2.0544633194274864;0.5051171093084013;0.0483403133982938;0.5455446535486337;0.21508858971533165;-0.2373456139317053;0.9999999991592148;0.45719693792663546;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Ratio Tot-c/HDL;Continue;MissForest;1.4819981624629124;0.7783415833237682;0.014741593784625816;0.5600396477211531;0.17817799828149752;0.10721018832661475;0.9999999974778335;0.20475737189861234;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;TG;Continue;MissForest;0.26494755993521774;0.05082527964531565;0.07548363530917884;0.1646023656694218;0.026643999336038362;-0.002144569913986484;0.9463583018346181;0.43959284363582973;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;TT;Continue;MissForest;9.865028488645066;2.6023910374699377;0.05735481679444806;6.902997194979555;0.9475161089436509;0.12571648310866576;0.9169471164152009;0.42491735769470385;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;Totc;Continue;MissForest;0.16709179473311322;0.012908598954916348;0.072334110274075;0.10980273531257545;0.010492889525646552;0.007655119072427311;0.9999999983183667;0.40159052232982806;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;lu(mmol/l);Continue;MissForest;1.7052289548527468;0.38018492176871976;0.05652647446840581;0.5754549720943867;0.1535914590784403;-0.1978007254947093;0.9999913507867635;0.4129006056132739;;;;;;113.05493092536926;0.9216813799288499;
MCAR;20%;0.2;HTA;Binaire;MissForest;;;;;;;;;0.9359475437385557;0.9370367537352957;0.847208930486295;0.8513653018829803;7.810140900658084e-64;113.05493092536926;0.9216813799288499;0.031222754784553657
MCAR;20%;0.2;HTS/HTD;Ordinale;MissForest;;;;;;;;;0.7084519868338084;0.6634438077721184;0.5056851569879217;0.540244350826535;1.409491746931088e-143;113.05493092536926;0.9216813799288499;0.01012906835985516
MCAR;20%;0.2;Profil_glycemique;Ordinale;MissForest;;;;;;;;;0.9753695328017711;0.9749321336129231;0.9560670151128899;0.9574953603746879;1.9204479084223357e-184;113.05493092536926;0.9216813799288499;0.02071650556233116
MCAR;20%;0.2;Sexe;Binaire;MissForest;;;;;;;;;0.6182668226886324;0.6444385458008416;0.22035666270696633;0.23183786192188297;2.4984030680494906e-43;113.05493092536926;0.9216813799288499;0.11684586795135309
MCAR;40%;0.4;Adipo HMW;Continue;Mediane/Mode;4.307571734786622;1.2047078097359625;0.08857713397426362;1.3998591740689694;0.1866262842670584;-1.1184475804345049;3.339491281519713e-06;0.0029721650556917036;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Age;Continue;Mediane/Mode;11.30737727526452;0.38004325461074545;0.20939587546786148;9.208422610727386;0.4029370905031695;0.20261115597619864;4.338183395345287e-06;0.35289740091093497;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Glibenclamide 5mg;Continue;Mediane/Mode;5.876723887129242;0.31942108511377443;0.2938361943564621;3.1613737326365436;0.31147343729530363;-3.1613737326365436;0.02161778122271762;2.7301172380641066e-07;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Glu;Continue;Mediane/Mode;0.9693726164630178;0.08043164047095591;0.17852166049042686;0.6259558816073066;0.058321253541186675;-0.3201544038211933;6.664129032839441e-06;0.07035556703131114;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;HDL;Continue;Mediane/Mode;0.2535423527579489;0.010380561446391722;0.17730234458597827;0.19852945641524097;0.01243971447603053;-0.0033636506801623988;2.7415454192084815e-06;0.679092850579759;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;HOMA-IR;Continue;Mediane/Mode;10.977072533982724;1.6668509630663215;0.10980656650180728;1.851346401583039;0.38508804170771144;-1.5791835841672979;8.586666235733996e-06;0.3335671454929706;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;HOMAB%;Continue;Mediane/Mode;49.42905770176936;10.126939548641069;0.14431841664750178;30.58283627482536;4.106132414766432;-12.231082667250794;3.176810556698353e-07;0.09284040425443481;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;HOMAS%;Continue;Mediane/Mode;399.20442387328984;122.44885604562329;0.13034395268008286;130.84108656610368;23.970526445946373;-79.56912529429594;2.058652780558006e-06;0.292536860818447;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;IMC;Continue;Mediane/Mode;5.657251598040256;0.5943754652215733;0.14179321692451638;4.234792639033583;0.27915000414498786;-0.548879500065481;3.304492585370564e-06;0.27922118603684093;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Ins (µUI/mL);Continue;Mediane/Mode;5.298311850314461;0.45053360101854384;0.0914899726004603;3.3902448943083114;0.2531994708573237;-1.6068811259977231;1.904723746754539e-06;0.10529522249330339;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Insu pmol/L;Continue;Mediane/Mode;42.11037051180975;9.169443396981274;0.12119195551227147;22.14122159158749;2.8802813334221757;-11.862366378708368;9.983101309201424e-07;0.068839899434589;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Insuline 10 UI;Continue;Mediane/Mode;1.8674418759134046;0.28284862778624986;0.18674418759134043;0.3551341836907426;0.10748778084282624;-0.3551341836907426;0.9999999991592148;0.4555889198366905;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;LDLc;Continue;Mediane/Mode;0.4398165796045438;0.022450912193829522;0.19883208842881733;0.35778895797455557;0.019538243950705574;-0.009668044293911104;3.2915460239726576e-06;0.7568065528961323;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Lasilix 40 mg;Continue;Mediane/Mode;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Lexomil 6 mg;Continue;Mediane/Mode;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Metformine 500 mg;Continue;Mediane/Mode;1073.140428532924;47.043241154914455;0.5365702142664621;624.0330236771107;48.59735900984387;624.0330236771107;0.0067666519971934045;4.052133367761499e-08;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Non HDL;Continue;Mediane/Mode;0.44113976137879973;0.02111586898951242;0.18228915759454534;0.34950164267703554;0.02268612702374075;-0.04871818886098186;1.0526503224751412e-05;0.45139130082315837;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;PAD;Continue;Mediane/Mode;12.571289318206812;0.5718068032623476;0.14125044177760462;10.21031578328792;0.12778414102488664;-0.9481408649829703;3.75436067198161e-05;0.3562698511159787;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;PAS;Continue;Mediane/Mode;22.139794627909943;1.646215082811297;0.17030611252238415;17.907343463148187;1.6155596257769669;0.6503139675108179;5.6923698196444335e-05;0.5669524318525205;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;PCSK9;Continue;Mediane/Mode;36.07664070861423;5.853713069702491;0.10813916007362842;24.064780408611295;1.7380864114949988;-6.675920345021429;4.070073975809281e-06;0.14628268472814698;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Prot;Continue;Mediane/Mode;12.056238098882044;0.367468759306908;0.13133156970459742;8.039618300297501;0.2808730488356757;-1.248253030961386;5.957485849574357e-07;0.4443599516340949;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Ratio LDL-c/HDL;Continue;Mediane/Mode;5.252213685995233;2.1879069490892755;0.05712580464588553;2.1502682369994366;0.3336523327899133;-1.4123633605997061;6.725444078973583e-07;0.2257244194564647;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Ratio LogTG/HDL;Continue;Mediane/Mode;0.30951212622733015;0.03377990657590355;0.14811205846752332;0.20661027587434036;0.017564984156872413;-0.05994892096216008;3.838649827281369e-06;0.2832699193706173;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Ratio TG/HDL;Continue;Mediane/Mode;3.5081335130358653;0.7067732142394123;0.08254431795378507;1.4486797458531409;0.18799266053500432;-0.9240209486286763;1.4426045156502953e-06;0.19055900885637925;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Ratio Tot-c/HDL;Continue;Mediane/Mode;8.83212440015598;2.852579905717668;0.08785408339913493;3.041664422782396;0.6927870563798538;-2.27705566316005;1.7467651642544264e-05;0.06417701076721763;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;TG;Continue;Mediane/Mode;0.42020557287761606;0.032861861627320965;0.11971668742952024;0.29809391486685527;0.015829961883458813;-0.06258941350487361;2.354283254472182e-06;0.21831161035536817;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;TT;Continue;Mediane/Mode;15.575323539877235;1.5781422520245643;0.09055420662719323;11.254206185709233;0.4757198936144889;0.05601283371378265;3.809564756212659e-06;0.26598839980470323;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;Totc;Continue;Mediane/Mode;0.42466867755930504;0.025415210809373905;0.18383925435467754;0.34254966749894816;0.019988869395899014;-0.029848511628906827;3.1620069435337102e-06;0.49852394001775757;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;lu(mmol/l);Continue;Mediane/Mode;4.973365908664787;0.34169902837924376;0.16486163940516502;3.322828777044869;0.20857450437694056;-1.3272034239403527;9.39882137051333e-06;0.24656538344707943;;;;;;0.016219472885131835;0.6202145419607441;
MCAR;40%;0.4;HTA;Binaire;Mediane/Mode;;;;;;;;;0.5360574130470177;0.6682011709816253;0.0;0.0;3.8111189471234225e-32;0.016219472885131835;0.6202145419607441;0.06056851749253769
MCAR;40%;0.4;HTS/HTD;Ordinale;Mediane/Mode;;;;;;;;;0.3241113466814983;0.4914824764891012;0.0;0.0;7.020880284304902e-83;0.016219472885131835;0.6202145419607441;0.022318128151117306
MCAR;40%;0.4;Profil_glycemique;Ordinale;Mediane/Mode;;;;;;;;;0.46363687145708654;0.610691955622915;0.0;0.0;8.478289798961717e-91;0.016219472885131835;0.6202145419607441;0.048020402359929625
MCAR;40%;0.4;Sexe;Binaire;Mediane/Mode;;;;;;;;;0.4743500885603032;0.6192809784022899;0.0;0.0;2.3796396519609584e-31;0.016219472885131835;0.6202145419607441;0.05334886172983592
MCAR;40%;0.4;Adipo HMW;Continue;KNN (k=5);5.021019383992798;0.754223018973715;0.10324784682554695;2.251998352620373;0.18414113914679553;0.26281045558073496;0.1548790871879644;0.20994551794748184;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;Age;Continue;KNN (k=5);12.479837291869192;0.5385108397163734;0.23110809799757762;10.180557410520986;0.49983255935796406;1.5091465025924606;0.09475362652023075;0.33332508500097974;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;Glibenclamide 5mg;Continue;KNN (k=5);5.506314309464976;0.27724282391974636;0.2753157154732488;4.49298286188337;0.3094450541148002;0.5945807370818308;1.8409832959320237e-06;0.09260590189060962;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;Glu;Continue;KNN (k=5);0.8870653402732342;0.07571400220484682;0.16336378273908553;0.6104351568978553;0.06593245793356703;-0.10386892273038499;0.058725967059915896;0.3359773053704572;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;HDL;Continue;KNN (k=5);0.2342733495117688;0.00633209482455332;0.16382751714109708;0.18376881542854206;0.006358776177528142;0.011286138020091005;0.1610852125360028;0.2985619456862566;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;HOMA-IR;Continue;KNN (k=5);11.054621117632841;1.4320588928038243;0.11058230554164106;2.142492263216386;0.17242779932753502;-1.1139686125761372;0.13937013949645796;0.5556920744898118;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;HOMAB%;Continue;KNN (k=5);52.68327263458792;4.316379761990512;0.15381977411558517;36.012455151187325;2.007799534523247;3.6529489150454184;0.0037597755759814647;0.20937313145303144;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;HOMAS%;Continue;KNN (k=5);448.1605127905377;47.38948440980499;0.14632857047394054;191.633498519579;46.53967989328224;16.41428341766585;0.076172205418856;0.024063958906272574;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;IMC;Continue;KNN (k=5);5.652558464684132;0.5305288166612229;0.14167558834383756;4.203845130076517;0.18910425710642417;-0.4231502166273481;0.09968885026595081;0.3515992679841152;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;Ins (µUI/mL);Continue;KNN (k=5);5.305412409766406;0.43633541051178876;0.09161258335046132;3.640572955092111;0.26114370853726554;-0.5011236910991421;0.263369843235538;0.26305192457169485;;;;;;0.159124755859375;0.6720674346181974;
MCAR;40%;0.4;Insu pmol/L;Continue;KNN (k=5);40.64652959762674;7.476496113482221;0.11697908013757115;23.566782771043368;2.2955522443473138;-3.612681404245643;0.06088744907477138;0.21025688526492906;;;;;;0.159124755859375;0.6720674346181974;
